lr-AdamW,step,train_loss_step,epoch,val_loss,train_loss_epoch
,5249,-3.672178268432617,3,,
,5299,-3.8746018409729004,3,,
,5349,-3.7045583724975586,3,,
,5399,-3.7776410579681396,3,,
,5449,-3.651567220687866,3,,
,5499,-3.687014579772949,3,,
,5549,-3.6451430320739746,3,,
,5599,-3.6075870990753174,3,,
,5649,-3.5397844314575195,3,,
,5699,-3.5634841918945312,3,,
,5749,-3.564763069152832,3,,
,5799,-3.752871513366699,3,,
,5849,-3.7417635917663574,3,,
,5899,-3.760995864868164,3,,
,5949,-3.5602152347564697,3,,
,5999,-3.7101428508758545,3,,
,6049,-3.6985182762145996,3,,
,6099,-3.617428779602051,3,,
,6149,-3.7156877517700195,3,,
,6199,-3.5405592918395996,3,,
,6249,-3.580418825149536,3,,
,6299,-3.720839262008667,3,,
,6349,-3.6665008068084717,3,,
,6399,-3.6860175132751465,3,,
,6449,-3.7188720703125,3,,
,6499,-3.4085850715637207,3,,
,6549,-3.7189533710479736,3,,
,6599,-3.7345805168151855,3,,
,6649,-3.7092881202697754,3,,
,6699,-3.556427001953125,3,,
,6749,-3.61586856842041,3,,
,6799,-3.7220401763916016,3,,
,6849,-3.656552314758301,3,,
,6899,-3.4790573120117188,3,,
,6949,-3.7112672328948975,3,,
,6963,,3,-1.307730793952942,
,6963,,3,,-3.66416335105896
0.0005,6964,,,,
,6999,-3.76688551902771,4,,
,7049,-3.7085013389587402,4,,
,7099,-3.660658597946167,4,,
,7149,-3.718966007232666,4,,
,7199,-3.6998677253723145,4,,
,7249,-3.670339345932007,4,,
,7299,-3.7620973587036133,4,,
,7349,-3.620779037475586,4,,
,7399,-3.740274667739868,4,,
,7449,-3.677137851715088,4,,
,7499,-3.726437568664551,4,,
,7549,-3.6087682247161865,4,,
,7599,-3.766646385192871,4,,
,7649,-3.538684368133545,4,,
,7699,-3.63137149810791,4,,
,7749,-3.66959810256958,4,,
,7799,-3.6350173950195312,4,,
,7849,-3.7325053215026855,4,,
,7899,-3.5571420192718506,4,,
,7949,-3.668818473815918,4,,
,7999,-3.664231061935425,4,,
,8049,-3.706763505935669,4,,
,8099,-3.646836280822754,4,,
,8149,-3.6641592979431152,4,,
,8199,-3.545440912246704,4,,
,8249,-3.6523208618164062,4,,
,8299,-3.715010166168213,4,,
,8349,-3.8480167388916016,4,,
,8399,-3.7239460945129395,4,,
,8449,-3.7704598903656006,4,,
,8499,-3.7171597480773926,4,,
,8549,-3.822174072265625,4,,
,8599,-3.6499674320220947,4,,
,8649,-3.7225074768066406,4,,
,8699,-3.811785936355591,4,,
,8704,,4,-2.8073766231536865,
,8704,,4,,-3.667353630065918
0.0005,8705,,,,
,8749,-3.7559618949890137,5,,
,8799,-3.6277403831481934,5,,
,8849,-3.764089345932007,5,,
,8899,-3.5095789432525635,5,,
,8949,-3.828768253326416,5,,
,8999,-3.6988134384155273,5,,
,9049,-3.682094097137451,5,,
,9099,-3.7097973823547363,5,,
,9149,-3.646533966064453,5,,
,9199,-3.5749847888946533,5,,
,9249,-3.7163801193237305,5,,
,9299,-3.505439281463623,5,,
,9349,-3.6285996437072754,5,,
,9399,-3.73685359954834,5,,
,9449,-3.6139471530914307,5,,
,9499,-3.067502975463867,5,,
,9549,-3.602130889892578,5,,
,9599,-3.652207851409912,5,,
,9649,-3.7106359004974365,5,,
,9699,-3.6099677085876465,5,,
,9749,-3.7145893573760986,5,,
,9799,-3.6767635345458984,5,,
,9849,-3.618647575378418,5,,
,9899,-3.4959230422973633,5,,
,9949,-3.677978515625,5,,
,9999,-3.7212255001068115,5,,
,10049,-3.680119514465332,5,,
,10099,-3.5945611000061035,5,,
,10149,-3.6330296993255615,5,,
,10199,-3.7018542289733887,5,,
,10249,-3.6826131343841553,5,,
,10299,-3.7652554512023926,5,,
,10349,-3.6922433376312256,5,,
,10399,-3.831728935241699,5,,
,10445,,5,-3.347536087036133,
,10445,,5,,-3.662283420562744
0.0005,10446,,,,
,10449,-3.737178325653076,6,,
,10499,-3.6409616470336914,6,,
,10549,-3.807943344116211,6,,
,10599,-3.671506881713867,6,,
,10649,-3.73180890083313,6,,
,10699,-3.693669080734253,6,,
,10749,-3.792145252227783,6,,
,10799,-3.701712131500244,6,,
,10849,-3.787668228149414,6,,
,10899,-3.614292621612549,6,,
,10949,-3.5384364128112793,6,,
,10999,-3.8066773414611816,6,,
,11049,-3.730346441268921,6,,
,11099,-3.5873730182647705,6,,
,11149,-3.5334808826446533,6,,
,11199,-3.6510579586029053,6,,
,11249,-3.76007080078125,6,,
,11299,-3.557894706726074,6,,
,11349,-3.4642536640167236,6,,
,11399,-3.677032709121704,6,,
,11449,-3.636343240737915,6,,
,11499,-3.691481113433838,6,,
,11549,-3.776906728744507,6,,
,11599,-3.8270092010498047,6,,
,11649,-3.5499377250671387,6,,
,11699,-3.7012367248535156,6,,
,11749,-3.739654064178467,6,,
,11799,-3.6620593070983887,6,,
,11849,-3.7867114543914795,6,,
,11899,-3.762006998062134,6,,
,11949,-3.7321596145629883,6,,
,11999,-3.704514741897583,6,,
,12049,-3.7456612586975098,6,,
,12099,-3.635270118713379,6,,
,12149,-3.613626003265381,6,,
,12186,,6,-2.682068109512329,
,12186,,6,,-3.685181140899658
0.0005,12187,,,,
,12199,-3.6337223052978516,7,,
,12249,-3.663512706756592,7,,
,12299,-3.6090950965881348,7,,
,12349,-3.6888442039489746,7,,
,12399,-3.660706043243408,7,,
,12449,-3.6047568321228027,7,,
,12499,-3.715284585952759,7,,
,12549,-3.7245993614196777,7,,
,12599,-3.770779848098755,7,,
,12649,-3.847494602203369,7,,
,12699,-3.5405426025390625,7,,
,12749,-3.6553735733032227,7,,
,12799,-3.670334815979004,7,,
,12849,-3.54937744140625,7,,
,12899,-3.677023410797119,7,,
,12949,-3.7546887397766113,7,,
,12999,-3.647864818572998,7,,
,13049,-3.799163818359375,7,,
,13099,-3.46323299407959,7,,
,13149,-3.7565793991088867,7,,
,13199,-3.457381248474121,7,,
,13249,-3.8041484355926514,7,,
,13299,-3.6210670471191406,7,,
,13349,-3.44000244140625,7,,
,13399,-3.6459152698516846,7,,
,13449,-3.5900540351867676,7,,
,13499,-3.7821218967437744,7,,
,13549,-3.6388120651245117,7,,
,13599,-3.744424819946289,7,,
,13649,-3.594404697418213,7,,
,13699,-3.7216436862945557,7,,
,13749,-3.6087656021118164,7,,
,13799,-3.709256887435913,7,,
,13849,-3.7724955081939697,7,,
,13899,-3.594804048538208,7,,
,13927,,7,-3.4538354873657227,
,13927,,7,,-3.683441162109375
0.0005,13928,,,,
,13949,-3.60182523727417,8,,
,13999,-3.8209080696105957,8,,
,14049,-3.8645429611206055,8,,
,14099,-3.6232144832611084,8,,
,14149,-3.5900917053222656,8,,
,14199,-3.4718360900878906,8,,
,14249,-3.743074655532837,8,,
,14299,-3.439330577850342,8,,
,14349,-3.725447654724121,8,,
,14399,-3.579801082611084,8,,
,14449,-3.8248684406280518,8,,
,14499,-3.7988204956054688,8,,
,14549,-3.8236846923828125,8,,
,14599,-3.822509765625,8,,
,14649,-3.641167640686035,8,,
,14699,-3.6493477821350098,8,,
,14749,-3.8263237476348877,8,,
,14799,-3.748849868774414,8,,
,14849,-3.6778128147125244,8,,
,14899,-3.6771881580352783,8,,
,14949,-3.690962076187134,8,,
,14999,-3.754260778427124,8,,
,15049,-3.4531702995300293,8,,
,15099,-3.6870131492614746,8,,
,15149,-3.705230474472046,8,,
,15199,-3.6386802196502686,8,,
,15249,-3.700270175933838,8,,
,15299,-3.477088451385498,8,,
,15349,-3.707371950149536,8,,
,15399,-3.7048840522766113,8,,
,15449,-3.713395118713379,8,,
,15499,-3.7097620964050293,8,,
,15549,-3.5060043334960938,8,,
,15599,-3.900139093399048,8,,
,15649,-3.705293893814087,8,,
,15668,,8,-3.180368661880493,
,15668,,8,,-3.6913328170776367
0.0005,15669,,,,
,15699,-3.6317434310913086,9,,
,15749,-3.750905752182007,9,,
,15799,-3.7931933403015137,9,,
,15849,-3.662618637084961,9,,
,15899,-3.54504656791687,9,,
,15949,-3.8019731044769287,9,,
,15999,-3.5970001220703125,9,,
,16049,-3.6746702194213867,9,,
,16099,-3.751213550567627,9,,
,16149,-3.753176689147949,9,,
,16199,-3.7581963539123535,9,,
,16249,-3.83847975730896,9,,
,16299,-3.53269362449646,9,,
,16349,-3.739201545715332,9,,
,16399,-3.69181489944458,9,,
,16449,-3.692925214767456,9,,
,16499,-3.6323745250701904,9,,
,16549,-3.7697207927703857,9,,
,16599,-3.7015492916107178,9,,
,16649,-3.6418216228485107,9,,
,16699,-3.591480016708374,9,,
,16749,-3.6858530044555664,9,,
,16799,-3.8230504989624023,9,,
,16849,-3.5416440963745117,9,,
,16899,-3.6962051391601562,9,,
,16949,-3.763814926147461,9,,
,16999,-3.4834508895874023,9,,
,17049,-3.618858575820923,9,,
,17099,-3.88862943649292,9,,
,17149,-3.674063205718994,9,,
,17199,-3.676628589630127,9,,
,17249,-3.5321125984191895,9,,
,17299,-3.726876735687256,9,,
,17349,-3.7827811241149902,9,,
,17399,-3.7021923065185547,9,,
,17409,,9,-2.6669697761535645,
,17409,,9,,-3.7016794681549072
0.0005,17410,,,,
,17449,-3.6536874771118164,10,,
,17499,-3.70339035987854,10,,
,17549,-3.6901133060455322,10,,
,17599,-3.738668441772461,10,,
,17649,-3.8124094009399414,10,,
,17699,-3.714017868041992,10,,
,17749,-3.580307960510254,10,,
,17799,-3.5802969932556152,10,,
,17849,-3.7872257232666016,10,,
,17899,-3.6881749629974365,10,,
,17949,-3.7871696949005127,10,,
,17999,-3.696469306945801,10,,
,18049,-3.831469774246216,10,,
,18099,-3.7992358207702637,10,,
,18149,-3.715801477432251,10,,
,18199,-3.919163227081299,10,,
,18249,-3.7105484008789062,10,,
,18299,-3.6692872047424316,10,,
,18349,-3.7883286476135254,10,,
,18399,-3.693941116333008,10,,
,18449,-3.779172420501709,10,,
,18499,-3.5853562355041504,10,,
,18549,-3.7553858757019043,10,,
,18599,-3.799351215362549,10,,
,18649,-3.6616005897521973,10,,
,18699,-3.717000961303711,10,,
,18749,-3.618746042251587,10,,
,18799,-3.72129487991333,10,,
,18849,-3.6587114334106445,10,,
,18899,-3.7294797897338867,10,,
,18949,-3.598728656768799,10,,
,18999,-3.721750259399414,10,,
,19049,-3.6921095848083496,10,,
,19099,-3.6651859283447266,10,,
,19149,-3.6587278842926025,10,,
,19150,,10,-3.212353467941284,
,19150,,10,,-3.705291986465454
0.0005,19151,,,,
,19199,-3.47690486907959,11,,
,19249,-3.6980435848236084,11,,
,19299,-3.658322811126709,11,,
,19349,-3.5711898803710938,11,,
,19399,-3.741502523422241,11,,
,19449,-3.702327013015747,11,,
,19499,-3.6732068061828613,11,,
,19549,-3.5951342582702637,11,,
,19599,-3.7040493488311768,11,,
,19649,-3.536099910736084,11,,
,19699,-3.8273401260375977,11,,
,19749,-3.4031810760498047,11,,
,19799,-3.7732086181640625,11,,
,19849,-3.7119009494781494,11,,
,19899,-3.724898338317871,11,,
,19949,-3.6588892936706543,11,,
,19999,-3.536473274230957,11,,
,20049,-3.7187466621398926,11,,
,20099,-3.5608954429626465,11,,
,20149,-3.6272947788238525,11,,
,20199,-3.666001319885254,11,,
,20249,-3.635723352432251,11,,
,20299,-3.7507405281066895,11,,
,20349,-3.6447932720184326,11,,
,20399,-3.6694817543029785,11,,
,20449,-3.677196502685547,11,,
,20499,-3.671905994415283,11,,
,20549,-3.676208972930908,11,,
,20599,-3.6867318153381348,11,,
,20649,-3.7764883041381836,11,,
,20699,-3.677324056625366,11,,
,20749,-3.7979729175567627,11,,
,20799,-3.759514808654785,11,,
,20849,-3.78157377243042,11,,
,20891,,11,-3.224048376083374,
,20891,,11,,-3.699535846710205
0.0005,20892,,,,
,20899,-3.610823154449463,12,,
,20949,-3.741238832473755,12,,
,20999,-3.8389134407043457,12,,
,21049,-3.6080102920532227,12,,
,21099,-3.5681819915771484,12,,
,21149,-3.5304250717163086,12,,
,21199,0.21129727363586426,12,,
,21249,-3.330258369445801,12,,
,21299,-3.5431313514709473,12,,
,21349,-3.6378941535949707,12,,
,21399,-3.7025091648101807,12,,
,21449,-3.698500156402588,12,,
,21499,-3.5835518836975098,12,,
,21549,-3.8200266361236572,12,,
,21599,-3.6759531497955322,12,,
,21649,-3.596991539001465,12,,
,21699,-3.583102226257324,12,,
,21749,-3.5218677520751953,12,,
,21799,-3.7731828689575195,12,,
,21849,-3.536759376525879,12,,
,21899,-3.6948938369750977,12,,
,21949,-3.8449695110321045,12,,
,21999,-3.6375997066497803,12,,
,22049,-3.5446434020996094,12,,
,22099,-3.5963778495788574,12,,
,22149,-3.683152675628662,12,,
,22199,-3.631248950958252,12,,
,22249,-3.7703962326049805,12,,
,22299,-3.6496310234069824,12,,
,22349,-3.735440492630005,12,,
,22399,-3.66352915763855,12,,
,22449,-3.7522993087768555,12,,
,22499,-3.720261573791504,12,,
,22549,-3.7053956985473633,12,,
,22599,-3.457118034362793,12,,
,22632,,12,-3.2924227714538574,
,22632,,12,,-3.658801555633545
0.0005,22633,,,,
,22649,-3.599609851837158,13,,
,22699,-3.7616467475891113,13,,
,22749,-3.774806261062622,13,,
,22799,-3.7206878662109375,13,,
,22849,-3.819683313369751,13,,
,22899,-3.6401243209838867,13,,
,22949,-3.921572208404541,13,,
,22999,-3.768272638320923,13,,
,23049,-3.6916513442993164,13,,
,23099,-3.850271701812744,13,,
,23149,-3.703886032104492,13,,
,23199,-3.8092257976531982,13,,
,23249,-3.660337448120117,13,,
,23299,-3.8086843490600586,13,,
,23349,-3.5595672130584717,13,,
,23399,-3.5489249229431152,13,,
,23449,-3.6535184383392334,13,,
,23499,-3.687755584716797,13,,
,23549,-3.658050060272217,13,,
,23599,-3.658517360687256,13,,
,23649,-3.8195600509643555,13,,
,23699,-3.7086291313171387,13,,
,23749,-3.5582311153411865,13,,
,23799,-3.828752279281616,13,,
,23849,-3.747236967086792,13,,
,23899,-3.6296463012695312,13,,
,23949,-3.5032687187194824,13,,
,23999,-3.647915840148926,13,,
,24049,-3.7353343963623047,13,,
,24099,-3.8516299724578857,13,,
,24149,-3.714682102203369,13,,
,24199,-3.6297295093536377,13,,
,24249,-3.685854434967041,13,,
,24299,-3.749238967895508,13,,
,24349,-3.6603732109069824,13,,
,24373,,13,-3.573880910873413,
,24373,,13,,-3.7109808921813965
0.0005,24374,,,,
,24399,-3.663461208343506,14,,
,24449,-3.7619056701660156,14,,
,24499,-3.8209638595581055,14,,
,24549,-3.849883556365967,14,,
,24599,-3.9451584815979004,14,,
,24649,-3.939241886138916,14,,
,24699,-3.821871280670166,14,,
,24749,-3.5565924644470215,14,,
,24799,-3.7641890048980713,14,,
,24849,-3.7626988887786865,14,,
,24899,-3.695462465286255,14,,
,24949,-3.6711456775665283,14,,
,24999,-3.6905124187469482,14,,
,25049,-3.6792070865631104,14,,
,25099,-3.651019334793091,14,,
,25149,-3.741783618927002,14,,
,25199,-3.7600138187408447,14,,
,25249,-3.6922478675842285,14,,
,25299,-3.6696674823760986,14,,
,25349,-3.5889499187469482,14,,
,25399,-3.58864688873291,14,,
,25449,-3.785694122314453,14,,
,25499,-3.7218194007873535,14,,
,25549,-3.7072341442108154,14,,
,25599,-3.552044153213501,14,,
,25649,-3.693277359008789,14,,
,25699,-3.8240880966186523,14,,
,25749,-3.7349328994750977,14,,
,25799,-3.655269145965576,14,,
,25849,-3.7549710273742676,14,,
,25899,-3.860255718231201,14,,
,25949,-3.6920223236083984,14,,
,25999,-3.5335841178894043,14,,
,26049,-3.6575767993927,14,,
,26099,-3.741098642349243,14,,
,26114,,14,-3.0229671001434326,
,26114,,14,,-3.717674732208252
0.0005,26115,,,,
,26149,-3.736114978790283,15,,
,26199,-3.825364828109741,15,,
,26249,-3.791954755783081,15,,
,26299,-3.7746291160583496,15,,
,26349,-3.671006679534912,15,,
,26399,-3.795015811920166,15,,
,26449,-3.603473663330078,15,,
,26499,-3.401352882385254,15,,
,26549,-3.682460069656372,15,,
,26599,-3.7739031314849854,15,,
,26649,-3.7720274925231934,15,,
,26699,-3.7920494079589844,15,,
,26749,-3.7612733840942383,15,,
,26799,-3.854714870452881,15,,
,26849,-3.5486297607421875,15,,
,26899,-3.7272520065307617,15,,
,26949,-3.6362009048461914,15,,
,26999,-3.7845163345336914,15,,
,27049,-3.858661651611328,15,,
,27099,-3.690265655517578,15,,
,27149,-3.8487589359283447,15,,
,27199,-3.7262468338012695,15,,
,27249,-3.624000072479248,15,,
,27299,-3.7695791721343994,15,,
,27349,-3.5623738765716553,15,,
,27399,-3.72601318359375,15,,
,27449,-3.627070426940918,15,,
,27499,-3.6793322563171387,15,,
,27549,-3.654574394226074,15,,
,27599,-3.781238079071045,15,,
,27649,-3.8020336627960205,15,,
,27699,-3.63682222366333,15,,
,27749,-3.7237558364868164,15,,
,27799,-3.7681450843811035,15,,
,27849,-3.7043654918670654,15,,
,27855,,15,-3.0935218334198,
,27855,,15,,-3.725679397583008
0.0005,27856,,,,
,27899,-3.6555635929107666,16,,
,27949,-3.825090169906616,16,,
,27999,-3.570578098297119,16,,
,28049,-3.731584072113037,16,,
,28099,-3.7024073600769043,16,,
,28149,-3.7620720863342285,16,,
,28199,-3.757352590560913,16,,
,28249,-3.658275604248047,16,,
,28299,-3.6745524406433105,16,,
,28349,-3.666012763977051,16,,
,28399,-3.6804771423339844,16,,
,28449,-3.5777323246002197,16,,
,28499,-3.7955117225646973,16,,
,28549,-3.74454927444458,16,,
,28599,-3.7495784759521484,16,,
,28649,-3.6984429359436035,16,,
,28699,-3.659719705581665,16,,
,28749,-3.680320978164673,16,,
,28799,-3.7056915760040283,16,,
,28849,-3.742032527923584,16,,
,28899,-3.8526482582092285,16,,
,28949,-3.86360764503479,16,,
,28999,-3.9551920890808105,16,,
,29049,-3.6970038414001465,16,,
,29099,-3.633814811706543,16,,
,29149,-3.597454071044922,16,,
,29199,-3.6899685859680176,16,,
,29249,-3.83190655708313,16,,
,29299,-3.7544870376586914,16,,
,29349,-3.6364102363586426,16,,
,29399,-3.8751935958862305,16,,
,29449,-3.678302764892578,16,,
,29499,-3.5887699127197266,16,,
,29549,-3.847637176513672,16,,
,29596,,16,-1.9694526195526123,
,29596,,16,,-3.7249691486358643
0.0005,29597,,,,
,29599,-3.766512393951416,17,,
,29649,-3.676551342010498,17,,
,29699,-3.772712230682373,17,,
,29749,-3.624413013458252,17,,
,29799,-3.8404016494750977,17,,
,29849,-3.8703560829162598,17,,
,29899,-3.5250144004821777,17,,
,29949,-3.6359822750091553,17,,
,29999,-3.7236239910125732,17,,
,30049,-3.755417585372925,17,,
,30099,-3.861480236053467,17,,
,30149,-3.912302255630493,17,,
,30199,-3.7714290618896484,17,,
,30249,-3.73905611038208,17,,
,30299,-3.682847738265991,17,,
,30349,-3.6996397972106934,17,,
,30399,-3.6449694633483887,17,,
,30449,-3.867279291152954,17,,
,30499,-3.855286121368408,17,,
,30549,-3.7544984817504883,17,,
,30599,-3.700469493865967,17,,
,30649,-3.7827043533325195,17,,
,30699,-3.8322577476501465,17,,
,30749,-3.936314105987549,17,,
,30799,-3.8762500286102295,17,,
,30849,-3.655292510986328,17,,
,30899,-3.818350076675415,17,,
,30949,-3.724701404571533,17,,
,30999,-3.6413869857788086,17,,
,31049,-3.6428849697113037,17,,
,31099,-3.613773822784424,17,,
,31149,-3.7705297470092773,17,,
,31199,-3.8536579608917236,17,,
,31249,-3.7012131214141846,17,,
,31299,-3.653149127960205,17,,
,31337,,17,-3.0546066761016846,
,31337,,17,,-3.7296700477600098
0.0005,31338,,,,
,31349,-3.7425456047058105,18,,
,31399,-3.829263210296631,18,,
,31449,-3.6536521911621094,18,,
,31499,-3.7704343795776367,18,,
,31549,-3.6072535514831543,18,,
,31599,-3.837428092956543,18,,
,31649,-3.7535672187805176,18,,
,31699,-3.796741485595703,18,,
,31749,-3.7690019607543945,18,,
,31799,-3.8328447341918945,18,,
,31849,-3.862663745880127,18,,
,31899,-3.7897114753723145,18,,
,31949,-3.7332491874694824,18,,
,31999,-3.723997116088867,18,,
,32049,-3.634800910949707,18,,
,32099,-3.6510379314422607,18,,
,32149,-3.7458038330078125,18,,
,32199,-3.548980712890625,18,,
,32249,-3.8537254333496094,18,,
,32299,-3.6702442169189453,18,,
,32349,-3.637474536895752,18,,
,32399,-3.7536802291870117,18,,
,32449,-3.9331307411193848,18,,
,32499,-3.833918571472168,18,,
,32549,-3.8116698265075684,18,,
,32599,-3.7345261573791504,18,,
,32649,-3.750182628631592,18,,
,32699,-3.6884095668792725,18,,
,32749,-3.6416015625,18,,
,32799,-3.598161220550537,18,,
,32849,-3.8481132984161377,18,,
,32899,-3.5425357818603516,18,,
,32949,-3.732150077819824,18,,
,32999,-3.7358264923095703,18,,
,33049,-3.791073799133301,18,,
,33078,,18,-3.1452221870422363,
,33078,,18,,-3.73482608795166
0.0005,33079,,,,
,33099,-3.6405935287475586,19,,
,33149,-3.7303977012634277,19,,
,33199,-3.8311967849731445,19,,
,33249,-3.918252944946289,19,,
,33299,-3.62457013130188,19,,
,33349,-3.8203885555267334,19,,
,33399,-3.806924819946289,19,,
,33449,-3.800936698913574,19,,
,33499,-3.909923553466797,19,,
,33549,-3.6774444580078125,19,,
,33599,-3.4395339488983154,19,,
,33649,-3.856365203857422,19,,
,33699,-3.561453104019165,19,,
,33749,-3.8182268142700195,19,,
,33799,-3.9769046306610107,19,,
,33849,-3.7247862815856934,19,,
,33899,-3.6998867988586426,19,,
,33949,-3.5254411697387695,19,,
,33999,-3.8827672004699707,19,,
,34049,-3.90580153465271,19,,
,34099,-3.8109092712402344,19,,
,34149,-3.6467933654785156,19,,
,34199,-3.7116570472717285,19,,
,34249,-3.6839656829833984,19,,
,34299,-3.7534446716308594,19,,
,34349,-3.6229705810546875,19,,
,34399,-3.7740397453308105,19,,
,34449,-3.8344225883483887,19,,
,34499,-3.7648229598999023,19,,
,34549,-3.817650079727173,19,,
,34599,-3.8271727561950684,19,,
,34649,-3.773747444152832,19,,
,34699,-3.695444345474243,19,,
,34749,-3.6931843757629395,19,,
,34799,-3.5519297122955322,19,,
,34819,,19,-2.7615160942077637,
,34819,,19,,-3.7355504035949707
0.0005,34820,,,,
,34849,-3.858898639678955,20,,
,34899,-3.771136522293091,20,,
,34949,-3.8871889114379883,20,,
,34999,-3.857740879058838,20,,
,35049,-3.711729049682617,20,,
,35099,-3.7666854858398438,20,,
,35149,-3.8235483169555664,20,,
,35199,-3.740675926208496,20,,
,35249,-3.5809578895568848,20,,
,35299,-3.6600534915924072,20,,
,35349,-3.798027992248535,20,,
,35399,-3.7500123977661133,20,,
,35449,-3.778002977371216,20,,
,35499,-3.7973570823669434,20,,
,35549,-3.6962504386901855,20,,
,35599,-3.718560218811035,20,,
,35649,-3.6787495613098145,20,,
,35699,-3.5823898315429688,20,,
,35749,-3.793948173522949,20,,
,35799,-3.822188377380371,20,,
,35849,-3.8197708129882812,20,,
,35899,-3.769742488861084,20,,
,35949,-3.7950873374938965,20,,
,35999,-3.7393107414245605,20,,
,36049,-3.8707633018493652,20,,
,36099,-3.7836403846740723,20,,
,36149,-3.656575918197632,20,,
,36199,-3.690549612045288,20,,
,36249,-3.6966681480407715,20,,
,36299,-3.5308711528778076,20,,
,36349,-3.740009307861328,20,,
,36399,-3.7396607398986816,20,,
,36449,-3.7051210403442383,20,,
,36499,-3.779284954071045,20,,
,36549,-3.5798585414886475,20,,
,36560,,20,-3.1490559577941895,
,36560,,20,,-3.7285451889038086
0.0005,36561,,,,
,36599,-3.787714719772339,21,,
,36649,-3.704519510269165,21,,
,36699,-3.758178234100342,21,,
,36749,-3.8288192749023438,21,,
,36799,-3.6575927734375,21,,
,36849,-3.7396745681762695,21,,
,36899,-3.7924110889434814,21,,
