lr-AdamW,step,train_loss_step,epoch,val_loss,train_loss_epoch
,68899,-5.607601165771484,39,,
,68949,-5.732200622558594,39,,
,68999,-5.653179168701172,39,,
,69049,-5.7083740234375,39,,
,69099,-5.799681663513184,39,,
,69149,-5.795619010925293,39,,
,69199,-5.823835372924805,39,,
,69249,-5.839003562927246,39,,
,69299,-5.681854724884033,39,,
,69349,-5.734364032745361,39,,
,69399,-5.719260215759277,39,,
,69449,-5.802272796630859,39,,
,69499,-5.900976657867432,39,,
,69549,-5.740370750427246,39,,
,69599,-5.769933700561523,39,,
,69639,,39,-3.0649683475494385,
,69639,,39,,-5.722196578979492
0.0005,69640,,,,
,69649,-5.536657810211182,40,,
,69699,-5.9161553382873535,40,,
,69749,-5.744328498840332,40,,
,69799,-5.719967842102051,40,,
,69849,-5.753410339355469,40,,
,69899,-5.667229175567627,40,,
,69949,-5.787764072418213,40,,
,69999,-5.841765403747559,40,,
,70049,-5.660082817077637,40,,
,70099,-5.574822425842285,40,,
,70149,-5.694215774536133,40,,
,70199,-5.832727432250977,40,,
,70249,-5.811537742614746,40,,
,70299,-5.686150550842285,40,,
,70349,-5.840760231018066,40,,
,70399,-5.831722259521484,40,,
,70449,-5.606948375701904,40,,
,70499,-5.74717903137207,40,,
,70549,-5.511022567749023,40,,
,70599,-5.610011100769043,40,,
,70649,-5.607807636260986,40,,
,70699,-5.488363742828369,40,,
,70749,-5.670492649078369,40,,
,70799,-5.854097366333008,40,,
,70849,-5.544613361358643,40,,
,70899,-5.642386436462402,40,,
,70949,-5.897914886474609,40,,
,70999,-5.765746593475342,40,,
,71049,-5.722744941711426,40,,
,71099,-5.76182222366333,40,,
,71149,-5.6269989013671875,40,,
,71199,-5.788989067077637,40,,
,71249,-5.841436386108398,40,,
,71299,-5.910199165344238,40,,
,71349,-5.59658670425415,40,,
,71380,,40,-3.1503539085388184,
,71380,,40,,-5.725201606750488
0.0005,71381,,,,
,71399,-5.748431205749512,41,,
,71449,-5.737704753875732,41,,
,71499,-5.687286376953125,41,,
,71549,-5.965335845947266,41,,
,71599,-5.627995491027832,41,,
,71649,-5.621433258056641,41,,
,71699,-5.766574859619141,41,,
,71749,-5.577878952026367,41,,
,71799,-5.645577430725098,41,,
,71849,-5.73403263092041,41,,
,71899,-5.603758335113525,41,,
,71949,-5.953888893127441,41,,
,71999,-5.544795036315918,41,,
,72049,-5.627320289611816,41,,
,72099,-5.813625335693359,41,,
,72149,-5.759151458740234,41,,
,72199,-5.729087829589844,41,,
,72249,-5.765378952026367,41,,
,72299,-5.60276985168457,41,,
,72349,-3.197103500366211,41,,
,72399,-5.168886184692383,41,,
,72449,-5.280585289001465,41,,
,72499,-5.537785053253174,41,,
,72549,-5.362382888793945,41,,
,72599,-5.532203674316406,41,,
,72649,-5.7079949378967285,41,,
,72699,-5.827094078063965,41,,
,72749,-5.45259952545166,41,,
,72799,-5.571042060852051,41,,
,72849,-5.834348678588867,41,,
,72899,-5.774163246154785,41,,
,72949,-5.837668418884277,41,,
,72999,-5.738409996032715,41,,
,73049,-5.707043647766113,41,,
,73099,-5.864711761474609,41,,
,73121,,41,-2.7130889892578125,
,73121,,41,,-5.588526725769043
0.0005,73122,,,,
,73149,-5.705148696899414,42,,
,73199,-5.748516082763672,42,,
,73249,-5.899850845336914,42,,
,73299,-5.589829444885254,42,,
,73349,-5.747617244720459,42,,
,73399,-5.949453353881836,42,,
,73449,-5.704355239868164,42,,
,73499,-5.688771724700928,42,,
,73549,-5.728455066680908,42,,
,73599,-5.8706560134887695,42,,
,73649,-5.840470790863037,42,,
,73699,-5.6572418212890625,42,,
,73749,-5.64074182510376,42,,
,73799,-5.761150360107422,42,,
,73849,-5.773232460021973,42,,
,73899,-5.691958427429199,42,,
,73949,-5.787096977233887,42,,
,73999,-5.757538795471191,42,,
,74049,-5.912914276123047,42,,
,74099,-5.774509429931641,42,,
,74149,-5.678538799285889,42,,
,74199,-5.694852352142334,42,,
,74249,-5.699831008911133,42,,
,74299,-5.707764148712158,42,,
,74349,-5.587233543395996,42,,
,74399,-5.757376194000244,42,,
,74449,-5.643665790557861,42,,
,74499,-5.584038257598877,42,,
,74549,-5.715394496917725,42,,
,74599,-5.67529296875,42,,
,74649,-5.661445617675781,42,,
,74699,-5.808821201324463,42,,
,74749,-5.759309768676758,42,,
,74799,-5.502562046051025,42,,
,74849,-1.820101261138916,42,,
,74862,,42,-2.1526436805725098,
,74862,,42,,-5.58174991607666
0.0005,74863,,,,
,74899,-3.863879680633545,43,,
,74949,-4.255505561828613,43,,
,74999,-4.490389347076416,43,,
,75049,-5.033532619476318,43,,
,75099,-4.910165309906006,43,,
,75149,-5.244907379150391,43,,
,75199,-5.054815769195557,43,,
,75249,-5.2617950439453125,43,,
,75299,-5.354547023773193,43,,
,75349,-5.218914031982422,43,,
,75399,-5.294466972351074,43,,
,75449,-5.362755298614502,43,,
,75499,-5.4799652099609375,43,,
,75549,-5.354286193847656,43,,
,75599,-5.438967704772949,43,,
,75649,-5.5720720291137695,43,,
,75699,-5.493046283721924,43,,
,75749,-5.4326276779174805,43,,
,75799,-5.774200916290283,43,,
,75849,-5.662387847900391,43,,
,75899,-5.572011947631836,43,,
,75949,-5.639920234680176,43,,
,75999,-5.588276386260986,43,,
,76049,-4.885927677154541,43,,
,76099,-5.350768089294434,43,,
,76149,-5.391194820404053,43,,
,76199,-5.415998458862305,43,,
,76249,-5.578090667724609,43,,
,76299,-5.646734237670898,43,,
,76349,-5.487703323364258,43,,
,76399,-5.896946430206299,43,,
,76449,-5.53203010559082,43,,
,76499,-5.457531452178955,43,,
,76549,-5.610573768615723,43,,
,76599,-5.722107887268066,43,,
,76603,,43,-4.391358375549316,
,76603,,43,,-5.312597274780273
0.0005,76604,,,,
,76649,-5.589483737945557,44,,
,76699,-5.6139044761657715,44,,
,76749,-5.617603302001953,44,,
,76799,-5.669913291931152,44,,
,76849,-5.779335021972656,44,,
,76899,-5.781133651733398,44,,
,76949,-5.795833587646484,44,,
,76999,-5.748996734619141,44,,
,77049,-5.462469100952148,44,,
,77099,-5.839947700500488,44,,
,77149,-5.487674236297607,44,,
,77199,-5.514481067657471,44,,
,77249,-5.660902500152588,44,,
,77299,-5.444286346435547,44,,
,77349,-5.77964448928833,44,,
,77399,-5.743771553039551,44,,
,77449,-5.671059608459473,44,,
,77499,-5.8556976318359375,44,,
,77549,-5.73259162902832,44,,
,77599,-5.491443634033203,44,,
,77649,-5.857176303863525,44,,
,77699,-5.683462142944336,44,,
,77749,-5.7890305519104,44,,
,77799,-5.592447757720947,44,,
,77849,-5.7218523025512695,44,,
,77899,-5.791413307189941,44,,
,77949,-5.829377174377441,44,,
,77999,-5.666556358337402,44,,
,78049,-5.552515029907227,44,,
,78099,-5.699935436248779,44,,
,78149,-5.800596237182617,44,,
,78199,-5.789359092712402,44,,
,78249,-5.5963239669799805,44,,
,78299,-5.778629302978516,44,,
,78344,,44,-3.771852493286133,
,78344,,44,,-5.672032356262207
0.0005,78345,,,,
,78349,-5.68944787979126,45,,
,78399,-5.576333999633789,45,,
,78449,-5.761905193328857,45,,
,78499,-5.703413963317871,45,,
,78549,-5.7055158615112305,45,,
,78599,-5.502300262451172,45,,
,78649,-5.517491817474365,45,,
,78699,-5.613760948181152,45,,
,78749,-5.75223445892334,45,,
,78799,-5.309803485870361,45,,
,78849,-5.5390777587890625,45,,
,78899,-5.66473388671875,45,,
,78949,-5.766469955444336,45,,
,78999,-5.486520290374756,45,,
,79049,-5.69861364364624,45,,
,79099,-5.504599571228027,45,,
,79149,-5.0809431076049805,45,,
,79199,-5.582908630371094,45,,
,79249,-5.678420066833496,45,,
,79299,-5.678524494171143,45,,
,79349,-5.475492477416992,45,,
,79399,-5.643543243408203,45,,
,79449,-5.78657341003418,45,,
,79499,-5.848629951477051,45,,
,79549,-5.518790245056152,45,,
,79599,-5.64517879486084,45,,
,79649,-5.802114963531494,45,,
,79699,-5.5921807289123535,45,,
,79749,-5.918614387512207,45,,
,79799,-5.849849224090576,45,,
,79849,-5.399598121643066,45,,
,79899,-5.449663162231445,45,,
,79949,-5.844594955444336,45,,
,79999,-5.636937141418457,45,,
,80049,-5.806610584259033,45,,
,80085,,45,-4.385094165802002,
,80085,,45,,-5.675594806671143
0.0005,80086,,,,
,80099,-5.645538330078125,46,,
,80149,-5.795045852661133,46,,
,80199,-5.410835266113281,46,,
,80249,-5.729438781738281,46,,
,80299,-5.644715309143066,46,,
,80349,-5.586435317993164,46,,
,80399,-5.808032989501953,46,,
,80449,-5.598655700683594,46,,
,80499,-5.508878707885742,46,,
,80549,-5.569838523864746,46,,
,80599,-5.741382122039795,46,,
,80649,-5.773435115814209,46,,
,80699,-5.775535583496094,46,,
,80749,-5.658666133880615,46,,
,80799,-5.714395523071289,46,,
,80849,-5.737544536590576,46,,
,80899,-5.696897506713867,46,,
,80949,-5.690650463104248,46,,
,80999,-5.846938133239746,46,,
,81049,-5.717579364776611,46,,
,81099,-5.826869964599609,46,,
,81149,-5.907668590545654,46,,
,81199,-5.525630950927734,46,,
,81249,-5.833085060119629,46,,
,81299,-5.6352620124816895,46,,
,81349,-5.689197540283203,46,,
,81399,-5.715122222900391,46,,
,81449,-5.782881736755371,46,,
,81499,-5.6287336349487305,46,,
,81549,-5.694156646728516,46,,
,81599,-5.565103530883789,46,,
,81649,-5.797013282775879,46,,
,81699,-5.683666229248047,46,,
,81749,-5.58542537689209,46,,
,81799,-5.606863975524902,46,,
,81826,,46,-5.188848972320557,
,81826,,46,,-5.71586275100708
0.0005,81827,,,,
,81849,-5.832817554473877,47,,
,81899,-5.7156500816345215,47,,
,81949,-5.706812381744385,47,,
,81999,-5.84389591217041,47,,
,82049,-5.880344390869141,47,,
,82099,-5.640632629394531,47,,
,82149,-5.669234275817871,47,,
,82199,-5.836235046386719,47,,
,82249,-5.611813068389893,47,,
,82299,-5.780276298522949,47,,
,82349,-5.831942558288574,47,,
,82399,-5.442072868347168,47,,
,82449,-5.653920650482178,47,,
,82499,-5.779852867126465,47,,
,82549,-5.691210746765137,47,,
,82599,-5.720052719116211,47,,
,82649,-5.597578525543213,47,,
,82699,-5.540098190307617,47,,
,82749,-5.870822906494141,47,,
,82799,-5.4482903480529785,47,,
,82849,-5.7916460037231445,47,,
,82899,-5.535154819488525,47,,
,82949,-5.747833251953125,47,,
,82999,-5.714844703674316,47,,
,83049,-5.600534915924072,47,,
,83099,-5.691841125488281,47,,
,83149,-5.839757919311523,47,,
,83199,-5.714982986450195,47,,
,83249,-5.6388959884643555,47,,
,83299,-5.593523025512695,47,,
,83349,-5.9142045974731445,47,,
,83399,-5.872632026672363,47,,
,83449,-5.805702209472656,47,,
,83499,-5.721743106842041,47,,
,83549,-5.787555694580078,47,,
,83567,,47,-5.215158939361572,
,83567,,47,,-5.732861518859863
0.0005,83568,,,,
,83599,-5.781943321228027,48,,
,83649,-5.73890495300293,48,,
,83699,-5.652337074279785,48,,
,83749,-5.843417644500732,48,,
,83799,-5.521106719970703,48,,
,83849,-5.141305923461914,48,,
,83899,-5.673081398010254,48,,
,83949,-5.557653903961182,48,,
,83999,-5.605870723724365,48,,
,84049,-5.780531406402588,48,,
,84099,-5.5719146728515625,48,,
,84149,-5.8847150802612305,48,,
,84199,-5.711875915527344,48,,
,84249,-5.758028030395508,48,,
,84299,-5.854304313659668,48,,
,84349,-5.708945274353027,48,,
,84399,-5.617779731750488,48,,
,84449,-5.709123134613037,48,,
,84499,-5.649341583251953,48,,
,84549,-5.791183948516846,48,,
,84599,-5.594821453094482,48,,
,84649,-5.6197896003723145,48,,
,84699,-5.853293418884277,48,,
,84749,-5.6396098136901855,48,,
,84799,-5.625450611114502,48,,
,84849,-5.589933395385742,48,,
,84899,-5.714475631713867,48,,
,84949,-5.516747951507568,48,,
,84999,-5.85898494720459,48,,
,85049,-5.675662517547607,48,,
,85099,-5.62672233581543,48,,
,85149,-5.653521537780762,48,,
,85199,-5.646409034729004,48,,
,85249,-5.603700160980225,48,,
,85299,-5.751950263977051,48,,
,85308,,48,-4.6919145584106445,
,85308,,48,,-5.703030109405518
0.0005,85309,,,,
,85349,-5.782644271850586,49,,
,85399,-5.691521644592285,49,,
,85449,-5.846940994262695,49,,
,85499,-5.509064674377441,49,,
,85549,-5.64798641204834,49,,
,85599,-5.9559478759765625,49,,
,85649,-5.622575759887695,49,,
,85699,-5.6664533615112305,49,,
,85749,-5.602939128875732,49,,
,85799,-5.504710674285889,49,,
,85849,-5.699418067932129,49,,
,85899,-5.4513373374938965,49,,
,85949,-5.77424430847168,49,,
,85999,-5.52193546295166,49,,
,86049,-5.7227373123168945,49,,
,86099,-5.691436767578125,49,,
,86149,-5.567689895629883,49,,
,86199,-5.716407775878906,49,,
,86249,-5.722198963165283,49,,
,86299,-5.818874359130859,49,,
,86349,-5.782477378845215,49,,
,86399,-5.812924385070801,49,,
,86449,-5.797201633453369,49,,
,86499,-5.426296234130859,49,,
,86549,-5.788333892822266,49,,
,86599,-5.658791542053223,49,,
,86649,-5.866275787353516,49,,
,86699,-5.622964859008789,49,,
,86749,-5.960230827331543,49,,
,86799,-5.506117343902588,49,,
,86849,-5.65431547164917,49,,
,86899,-5.65305233001709,49,,
,86949,-5.684609889984131,49,,
,86999,-5.77305793762207,49,,
,87049,-5.072332382202148,49,,
,87049,,49,1.584025263786316,
,87049,,49,,-5.735644817352295
0.0005,87050,,,,
,87099,-5.70497989654541,50,,
,87149,-5.82087516784668,50,,
,87199,-5.718266487121582,50,,
,87249,-5.859837055206299,50,,
,87299,-5.410456657409668,50,,
,87349,-5.705504894256592,50,,
,87399,-5.696495056152344,50,,
,87449,-5.5888166427612305,50,,
,87499,-5.735101699829102,50,,
,87549,-5.913567066192627,50,,
,87599,-5.739081859588623,50,,
,87649,-5.678321361541748,50,,
,87699,-5.341733455657959,50,,
,87749,-5.741559982299805,50,,
,87799,-5.610620975494385,50,,
,87849,-5.7891435623168945,50,,
,87899,-5.632123947143555,50,,
,87949,-5.879827499389648,50,,
,87999,-5.641537189483643,50,,
,88049,-5.951172351837158,50,,
,88099,-5.767954349517822,50,,
,88149,-5.636366844177246,50,,
,88199,-5.673210144042969,50,,
,88249,-5.783938407897949,50,,
,88299,-5.91884708404541,50,,
,88349,-5.786994934082031,50,,
,88399,-5.6351542472839355,50,,
,88449,-5.492313385009766,50,,
,88499,-5.752248764038086,50,,
,88549,-5.769619941711426,50,,
,88599,-5.918365478515625,50,,
,88649,-5.799893856048584,50,,
,88699,-5.711578845977783,50,,
,88749,-5.715696334838867,50,,
,88790,,50,-4.586892127990723,
,88790,,50,,-5.717658996582031
0.0005,88791,,,,
,88799,-5.713177680969238,51,,
,88849,-5.63123083114624,51,,
,88899,-5.8932342529296875,51,,
,88949,-5.817455291748047,51,,
,88999,-5.697261333465576,51,,
,89049,-5.727067947387695,51,,
,89099,-5.862760543823242,51,,
,89149,-5.6860246658325195,51,,
,89199,-5.6941328048706055,51,,
,89249,-5.645964622497559,51,,
,89299,-5.858355522155762,51,,
,89349,-5.592376708984375,51,,
,89399,-5.875732421875,51,,
,89449,-5.679163932800293,51,,
,89499,-5.976930618286133,51,,
,89549,-5.818746566772461,51,,
,89599,-5.75396728515625,51,,
,89649,-5.6700825691223145,51,,
,89699,-5.771082878112793,51,,
,89749,-5.853790283203125,51,,
,89799,-5.688499450683594,51,,
,89849,-5.619590759277344,51,,
,89899,-5.798575401306152,51,,
,89949,-5.705449104309082,51,,
,89999,-5.730055332183838,51,,
,90049,-5.740006446838379,51,,
,90099,-5.6315836906433105,51,,
,90149,-5.893472671508789,51,,
,90199,-5.76682186126709,51,,
,90249,-5.682055950164795,51,,
,90299,-5.691074371337891,51,,
,90349,-5.653111457824707,51,,
,90399,-5.796234607696533,51,,
,90449,-5.697423934936523,51,,
,90499,-5.63459587097168,51,,
,90531,,51,-4.972629547119141,
,90531,,51,,-5.747837066650391
0.0005,90532,,,,
,90549,-5.783595561981201,52,,
,90599,-5.963319301605225,52,,
,90649,-5.992267608642578,52,,
,90699,-5.76390266418457,52,,
,90749,-5.812869548797607,52,,
,90799,-5.534879684448242,52,,
,90849,-5.720543384552002,52,,
,90899,-5.676733016967773,52,,
,90949,-5.967042922973633,52,,
,90999,-5.764019966125488,52,,
,91049,-5.547863006591797,52,,
,91099,-5.719603538513184,52,,
,91149,-5.830967903137207,52,,
,91199,-5.903199195861816,52,,
,91249,-5.778173923492432,52,,
,91299,-5.826923370361328,52,,
,91349,-5.647712230682373,52,,
,91399,-5.6939496994018555,52,,
,91449,-5.861815452575684,52,,
,91499,-5.882991790771484,52,,
,91549,-5.875520706176758,52,,
,91599,-5.665182113647461,52,,
,91649,-5.737617492675781,52,,
,91699,-5.6687798500061035,52,,
,91749,-5.908224582672119,52,,
,91799,-5.765254974365234,52,,
,91849,-5.717413902282715,52,,
,91899,-5.794216156005859,52,,
,91949,-5.752779483795166,52,,
,91999,-5.686982154846191,52,,
,92049,-5.826650619506836,52,,
,92099,-5.817432403564453,52,,
,92149,-5.8125505447387695,52,,
,92199,-5.716913223266602,52,,
,92249,-5.762238502502441,52,,
,92272,,52,-4.7108869552612305,
,92272,,52,,-5.748636722564697
0.0005,92273,,,,
,92299,-5.667906284332275,53,,
,92349,-5.749052047729492,53,,
,92399,-5.579372406005859,53,,
,92449,-5.868829250335693,53,,
,92499,-5.720968246459961,53,,
,92549,-5.522313117980957,53,,
,92599,-5.601171493530273,53,,
,92649,-5.775228977203369,53,,
,92699,-5.891079902648926,53,,
,92749,-5.821695327758789,53,,
,92799,-5.767121315002441,53,,
,92849,-5.774407386779785,53,,
,92899,-5.787362098693848,53,,
,92949,-5.659564971923828,53,,
,92999,-5.841617107391357,53,,
,93049,-5.500019550323486,53,,
,93099,-5.706727027893066,53,,
,93149,-1.9014954566955566,53,,
,93199,-3.7832190990448,53,,
,93249,-4.184715747833252,53,,
,93299,-4.803659439086914,53,,
,93349,-5.003291130065918,53,,
,93399,-5.225237846374512,53,,
,93449,-5.366589546203613,53,,
,93499,-5.407198429107666,53,,
,93549,-5.215450763702393,53,,
,93599,-5.460075378417969,53,,
,93649,-5.411491394042969,53,,
,93699,-5.378231048583984,53,,
,93749,-5.616538047790527,53,,
,93799,-5.479986190795898,53,,
,93849,-5.0348663330078125,53,,
,93899,-5.265773773193359,53,,
,93949,-5.573229789733887,53,,
,93999,-5.533079147338867,53,,
,94013,,53,-5.082001686096191,
,94013,,53,,-5.261563777923584
0.0005,94014,,,,
,94049,-5.6931071281433105,54,,
,94099,-5.617483139038086,54,,
,94149,-5.549057960510254,54,,
,94199,-5.6947102546691895,54,,
,94249,-5.5903425216674805,54,,
,94299,-5.6004815101623535,54,,
,94349,-5.658122539520264,54,,
,94399,-5.566871643066406,54,,
,94449,-5.532444477081299,54,,
,94499,-5.6140360832214355,54,,
,94549,-5.705801486968994,54,,
,94599,-5.809121608734131,54,,
,94649,-5.538518905639648,54,,
,94699,-5.550368309020996,54,,
,94749,-5.747781753540039,54,,
,94799,-5.596514701843262,54,,
,94849,-5.772946357727051,54,,
,94899,-5.653504371643066,54,,
,94949,-5.887115478515625,54,,
,94999,-5.714755535125732,54,,
,95049,-5.651270389556885,54,,
,95099,-5.798164367675781,54,,
,95149,-5.65069580078125,54,,
,95199,-5.713161945343018,54,,
,95249,-5.413410663604736,54,,
,95299,-5.785815238952637,54,,
,95349,-5.654932022094727,54,,
,95399,-5.72702169418335,54,,
,95449,-5.762857437133789,54,,
,95499,-5.814455986022949,54,,
,95549,-5.79536771774292,54,,
,95599,-5.5481038093566895,54,,
,95649,-5.6300482749938965,54,,
,95699,-5.734997749328613,54,,
,95749,-5.858051776885986,54,,
,95754,,54,-5.094059467315674,
,95754,,54,,-5.661416053771973
0.0005,95755,,,,
,95799,-5.693332672119141,55,,
,95849,-5.777527809143066,55,,
,95899,-5.897722244262695,55,,
,95949,-5.589287757873535,55,,
,95999,-5.417627811431885,55,,
,96049,-5.662109375,55,,
,96099,-5.585639953613281,55,,
,96149,-5.318612098693848,55,,
,96199,-5.639890670776367,55,,
,96249,-5.838818550109863,55,,
,96299,-5.6883087158203125,55,,
,96349,-5.849390983581543,55,,
,96399,-5.598933219909668,55,,
,96449,-5.866227149963379,55,,
,96499,-5.645748138427734,55,,
,96549,-5.575021743774414,55,,
,96599,-5.515327453613281,55,,
,96649,-5.748384475708008,55,,
,96699,-5.7620158195495605,55,,
,96749,-5.850731372833252,55,,
,96799,-5.734902381896973,55,,
,96849,-5.671619892120361,55,,
,96899,-5.735536575317383,55,,
,96949,-5.812419891357422,55,,
,96999,-5.854948043823242,55,,
,97049,-5.712704658508301,55,,
,97099,-5.659456253051758,55,,
,97149,-5.7441816329956055,55,,
,97199,-5.747627258300781,55,,
,97249,-5.630666732788086,55,,
,97299,-5.7889180183410645,55,,
,97349,-5.740811824798584,55,,
,97399,-5.804420471191406,55,,
,97449,-5.739371299743652,55,,
,97495,,55,-2.5014452934265137,
,97495,,55,,-5.692386150360107
0.0005,97496,,,,
,97499,-5.793657302856445,56,,
,97549,-5.967016220092773,56,,
,97599,-5.857334136962891,56,,
,97649,-5.7443647384643555,56,,
,97699,-5.535770416259766,56,,
,97749,-5.856966972351074,56,,
,97799,-5.746979236602783,56,,
,97849,-5.639717102050781,56,,
,97899,-5.821861743927002,56,,
,97949,-5.785123348236084,56,,
,97999,-5.764908790588379,56,,
,98049,-5.697420120239258,56,,
,98099,-5.696852207183838,56,,
,98149,-5.611363410949707,56,,
,98199,-5.559225082397461,56,,
,98249,-5.726024150848389,56,,
,98299,-5.724432945251465,56,,
,98349,-5.748712062835693,56,,
,98399,-5.582653045654297,56,,
,98449,-5.675314903259277,56,,
,98499,-5.586833477020264,56,,
,98549,-5.584349632263184,56,,
,98599,-5.808263778686523,56,,
,98649,-5.783113479614258,56,,
,98699,-5.634395599365234,56,,
,98749,-5.725069999694824,56,,
,98799,-5.5992279052734375,56,,
,98849,-5.749393939971924,56,,
,98899,-5.705850601196289,56,,
,98949,-5.726966857910156,56,,
,98999,-5.807717800140381,56,,
,99049,-5.784337520599365,56,,
,99099,-5.574469566345215,56,,
,99149,-5.822539806365967,56,,
,99199,-5.671025276184082,56,,
,99236,,56,-3.8093206882476807,
,99236,,56,,-5.739424228668213
0.0005,99237,,,,
,99249,-5.838104248046875,57,,
,99299,-5.760128498077393,57,,
,99349,-5.611407279968262,57,,
,99399,-5.636347770690918,57,,
,99449,-5.637436866760254,57,,
,99499,-5.633432865142822,57,,
,99549,-5.793849945068359,57,,
,99599,-5.551475524902344,57,,
,99649,-5.739278316497803,57,,
,99699,-5.743133544921875,57,,
,99749,-5.46187686920166,57,,
,99799,-5.816781044006348,57,,
,99849,-5.833713054656982,57,,
,99899,-5.9450178146362305,57,,
,99949,-5.776224136352539,57,,
,99999,-5.609793663024902,57,,
,100049,-5.864848613739014,57,,
,100099,-5.765236854553223,57,,
,100149,-5.840940952301025,57,,
,100199,-5.819643497467041,57,,
,100249,-5.737375736236572,57,,
,100299,-5.837104797363281,57,,
,100349,-5.899392127990723,57,,
,100399,-5.521114349365234,57,,
,100449,-5.677068710327148,57,,
,100499,-5.831106185913086,57,,
,100549,-5.640703201293945,57,,
,100599,-5.725757598876953,57,,
,100649,-5.628133296966553,57,,
,100699,-5.726961135864258,57,,
,100749,-5.654179573059082,57,,
,100799,-5.688755035400391,57,,
,100849,-5.714248180389404,57,,
,100899,-5.893434524536133,57,,
,100949,-5.527783393859863,57,,
,100977,,57,-4.63060188293457,
,100977,,57,,-5.7473063468933105
0.0005,100978,,,,
,100999,-5.796449184417725,58,,
,101049,-5.762673854827881,58,,
,101099,-5.865877151489258,58,,
,101149,-5.79542350769043,58,,
,101199,-5.56257438659668,58,,
,101249,-5.811119556427002,58,,
,101299,-5.783421516418457,58,,
,101349,-5.952023983001709,58,,
,101399,-5.787123203277588,58,,
,101449,-5.959197044372559,58,,
,101499,-5.764629364013672,58,,
,101549,-5.593564033508301,58,,
,101599,-5.878291130065918,58,,
,101649,-5.7666120529174805,58,,
,101699,-5.838696479797363,58,,
,101749,-5.727399826049805,58,,
,101799,-5.799835681915283,58,,
,101849,-5.787306308746338,58,,
,101899,-5.690858364105225,58,,
,101949,-5.941483497619629,58,,
,101999,-5.790973663330078,58,,
,102049,-5.778277397155762,58,,
,102099,-5.799430847167969,58,,
,102149,-5.967829704284668,58,,
,102199,-5.781458854675293,58,,
,102249,-5.271597862243652,58,,
,102299,-5.654948711395264,58,,
,102349,-5.646238327026367,58,,
,102399,-5.8289313316345215,58,,
,102449,-5.778237342834473,58,,
,102499,-5.745728015899658,58,,
,102549,-5.669116497039795,58,,
,102599,-5.428335189819336,58,,
,102649,-5.6567702293396,58,,
,102699,-5.756280899047852,58,,
,102718,,58,-4.396547794342041,
,102718,,58,,-5.751813888549805
0.0005,102719,,,,
,102749,-5.74676513671875,59,,
,102799,-5.766046524047852,59,,
,102849,-5.709663391113281,59,,
,102899,-5.7101216316223145,59,,
,102949,-5.756300926208496,59,,
,102999,-5.727334022521973,59,,
,103049,-5.768422603607178,59,,
,103099,-5.580756664276123,59,,
,103149,-5.78875207901001,59,,
,103199,-5.793265342712402,59,,
,103249,-5.850532531738281,59,,
,103299,-5.851748466491699,59,,
,103349,-5.69219970703125,59,,
,103399,-5.833491802215576,59,,
,103449,-5.778323173522949,59,,
,103499,-5.703144550323486,59,,
,103549,-5.551657676696777,59,,
,103599,-5.933963775634766,59,,
,103649,-5.905361652374268,59,,
,103699,-5.795492172241211,59,,
,103749,-5.866356372833252,59,,
,103799,-5.931300163269043,59,,
,103849,-5.941728591918945,59,,
,103899,-5.90869140625,59,,
,103949,-5.664201736450195,59,,
,103999,-5.607722759246826,59,,
,104049,-5.915223121643066,59,,
,104099,-5.955306053161621,59,,
,104149,-5.7801971435546875,59,,
,104199,-5.650601863861084,59,,
,104249,-5.747673988342285,59,,
,104299,-5.658707618713379,59,,
,104349,-5.663233757019043,59,,
,104399,-5.654691219329834,59,,
,104449,-5.664916038513184,59,,
,104459,,59,-5.465730667114258,
,104459,,59,,-5.753673076629639
0.0005,104460,,,,
,104499,-5.519186019897461,60,,
,104549,-5.935665130615234,60,,
,104599,-5.818174839019775,60,,
,104649,-5.867115020751953,60,,
,104699,-5.426688194274902,60,,
,104749,-5.952789306640625,60,,
,104799,-5.871230125427246,60,,
,104849,-5.779394149780273,60,,
,104899,-5.760209560394287,60,,
,104949,-5.713811874389648,60,,
,104999,-5.62885856628418,60,,
,105049,-5.816116809844971,60,,
,105099,-5.6403608322143555,60,,
,105149,-5.633358955383301,60,,
,105199,-5.752087593078613,60,,
,105249,-5.789076328277588,60,,
,105299,-5.705204486846924,60,,
,105349,-5.83470344543457,60,,
,105399,-5.81165885925293,60,,
,105449,-5.979692459106445,60,,
,105499,-5.681516170501709,60,,
,105549,-5.802783489227295,60,,
,105599,-5.859049320220947,60,,
,105649,-5.581853866577148,60,,
,105699,-5.763943672180176,60,,
,105749,-5.654067039489746,60,,
,105799,-5.7029218673706055,60,,
,105849,-5.658571243286133,60,,
,105899,-5.604155540466309,60,,
,105949,-5.692461967468262,60,,
,105999,-5.945291519165039,60,,
,106049,-5.7123613357543945,60,,
,106099,-5.745596885681152,60,,
,106149,-5.768305778503418,60,,
,106199,-5.711207389831543,60,,
,106200,,60,-3.876643419265747,
,106200,,60,,-5.75722074508667
0.0005,106201,,,,
,106249,-5.805454254150391,61,,
,106299,-5.756433486938477,61,,
,106349,-5.787177085876465,61,,
,106399,-5.62937593460083,61,,
,106449,-5.848942279815674,61,,
,106499,-5.800140380859375,61,,
,106549,-5.511919021606445,61,,
,106599,-5.863863945007324,61,,
,106649,-5.707951545715332,61,,
,106699,-5.756429672241211,61,,
